Дата;Номер;Сумма;Статус;Примечание;Комментарий;Контрагент;ИНН/КПП;Организация;ИНН/КПП;Тип документа;Имя файла;Дата;Номер;Сумма;Сумма НДС;Ответственный;Подразделение;Код;Дата;Время;Тип пакета;Идентификатор пакета;Запущено в обработку;Получено контрагентом;Завершено;Увеличение суммы;НДС;Уменьшение суммы;НДС
08.12.2020;10305483-30;548,67;Выполнение завершено успешно;;"Интернет заказ: MI-18820819; Интернет заказ: MI-18820819";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_8a8009db-add9-4838-8ab4-9cac1a863da9.xml;08.12.2020;10305483-30;548,67;49,88;;Аптека №6;8;08.12.2020;21:21:48;ДокОтгрВх;bbf97dbd-892d-4506-9834-5bfa64d36584;;;;0;0;0;0
08.12.2020;10305483-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-18820819; Интернет заказ: MI-18820819";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_086d779b-bf59-4df9-ac6c-b1881522960e.xml;;;0;0;;Аптека №6;8;08.12.2020;21:21:48;ДокОтгрВх;bbf97dbd-892d-4506-9834-5bfa64d36584;;;;0;0;0;0
08.12.2020;10305213-30;1 285,94;Выполнение завершено успешно;;"Интернет заказ: AD-18907843; Интернет заказ: AD-18907843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_25fdabea-0ab6-47c3-b82f-2ec3f346067a.xml;08.12.2020;10305213-30;1 285,94;116,9;;Аптека №7;9;08.12.2020;21:15:42;ДокОтгрВх;dfde5dd6-0f5a-443c-8d80-a91c46b85fa0;08.12.2020 21:15;09.12.2020 8:24;09.12.2020 12:54;0;0;0;0
08.12.2020;10305213-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18907843; Интернет заказ: AD-18907843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_d92b087b-a28b-4bb6-9d63-f17702c46868.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;21:15:42;ДокОтгрВх;dfde5dd6-0f5a-443c-8d80-a91c46b85fa0;;;;0;0;0;0
08.12.2020;10305213-30;1 285,94;Выполнение завершено успешно;;"Интернет заказ: AD-18907843; Интернет заказ: AD-18907843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_a0854c62-f7dd-4eef-a049-69bd6da474bc.xml;08.12.2020;10305213-30;1 285,94;116,9;;Аптека №7;9;08.12.2020;21:15:42;ДокОтгрВх;dfde5dd6-0f5a-443c-8d80-a91c46b85fa0;;;;0;0;0;0
08.12.2020;10305213-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18907843; Интернет заказ: AD-18907843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_d832097e-f08f-4ff5-9182-7bb9cd28f4e9.xml;;;0;0;;Аптека №7;9;08.12.2020;21:15:42;ДокОтгрВх;dfde5dd6-0f5a-443c-8d80-a91c46b85fa0;;;;0;0;0;0
08.12.2020;10305213-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18907843; Интернет заказ: AD-18907843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;21:15:42;ДокОтгрВх;dfde5dd6-0f5a-443c-8d80-a91c46b85fa0;;;;0;0;0;0
08.12.2020;10305167-30;1 083,68;Выполнение завершено успешно;;"Интернет заказ: MA-18905207; Интернет заказ: MA-18905207";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_9159f029-3e0e-4759-9318-0ac942a3746f.xml;08.12.2020;10305167-30;1 083,68;98,52;;Аптека №7;9;08.12.2020;21:13:36;ДокОтгрВх;48576646-8528-4d11-87a5-05f11d4c5b71;08.12.2020 21:13;09.12.2020 8:25;09.12.2020 12:54;0;0;0;0
08.12.2020;10305167-30;1 083,68;Выполнение завершено успешно;;"Интернет заказ: MA-18905207; Интернет заказ: MA-18905207";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_5869a637-8734-4f79-b89f-8d41e840ac7a.xml;08.12.2020;10305167-30;1 083,68;98,52;;Аптека №7;9;08.12.2020;21:13:36;ДокОтгрВх;48576646-8528-4d11-87a5-05f11d4c5b71;;;;0;0;0;0
08.12.2020;10305167-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18905207; Интернет заказ: MA-18905207";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_85af10b6-f225-4df3-9b0a-a5d02850f337.xml;;;0;0;;Аптека №7;9;08.12.2020;21:13:36;ДокОтгрВх;48576646-8528-4d11-87a5-05f11d4c5b71;;;;0;0;0;0
08.12.2020;10305166-30;1 967,16;Выполнение завершено успешно;;"Интернет заказ: MA-18905254; Интернет заказ: MA-18905254";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_c518d8b8-5cdf-48c6-aaab-914a9f6f96fa.xml;08.12.2020;10305166-30;1 967,16;178,84;;Аптека №7;9;08.12.2020;21:13:12;ДокОтгрВх;a005bb50-f3fb-4c40-bed3-3abf82c2be75;08.12.2020 21:13;09.12.2020 8:24;09.12.2020 12:54;0;0;0;0
08.12.2020;10305166-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18905254; Интернет заказ: MA-18905254";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_249ebba9-e30d-4807-93f7-3844145d6578.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;21:13:12;ДокОтгрВх;a005bb50-f3fb-4c40-bed3-3abf82c2be75;;;;0;0;0;0
08.12.2020;10305166-30;1 967,16;Выполнение завершено успешно;;"Интернет заказ: MA-18905254; Интернет заказ: MA-18905254";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_f81f4358-d8bc-494f-ae6b-16eff0b39656.xml;08.12.2020;10305166-30;1 967,16;178,84;;Аптека №7;9;08.12.2020;21:13:12;ДокОтгрВх;a005bb50-f3fb-4c40-bed3-3abf82c2be75;;;;0;0;0;0
08.12.2020;10305166-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18905254; Интернет заказ: MA-18905254";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_fcea234a-0838-4fcb-9737-9f313bddf3e1.xml;;;0;0;;Аптека №7;9;08.12.2020;21:13:12;ДокОтгрВх;a005bb50-f3fb-4c40-bed3-3abf82c2be75;;;;0;0;0;0
08.12.2020;10305166-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18905254; Интернет заказ: MA-18905254";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;21:13:12;ДокОтгрВх;a005bb50-f3fb-4c40-bed3-3abf82c2be75;;;;0;0;0;0
08.12.2020;10304729-30;2 303,71;Выполнение завершено успешно;;"Интернет заказ: MI-18900379; Интернет заказ: MI-18900379";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_579bf316-fbf2-4b41-b890-57cb98402d0a.xml;08.12.2020;10304729-30;2 303,71;305,96;;Аптека №6;8;08.12.2020;21:03:17;ДокОтгрВх;9fadc1ff-a252-4acc-b112-33a622589313;08.12.2020 21:03;09.12.2020 8:25;09.12.2020 12:54;0;0;0;0
08.12.2020;10304729-30;2 303,71;Выполнение завершено успешно;;"Интернет заказ: MI-18900379; Интернет заказ: MI-18900379";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_99ec7460-f410-4670-ae6f-59b9074ce60b.xml;08.12.2020;10304729-30;2 303,71;305,96;;Аптека №6;8;08.12.2020;21:03:17;ДокОтгрВх;9fadc1ff-a252-4acc-b112-33a622589313;;;;0;0;0;0
08.12.2020;10304729-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-18900379; Интернет заказ: MI-18900379";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_3c2534f7-f0f9-4f4c-829e-56679da1ece3.xml;;;0;0;;Аптека №6;8;08.12.2020;21:03:17;ДокОтгрВх;9fadc1ff-a252-4acc-b112-33a622589313;;;;0;0;0;0
08.12.2020;10304729-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-18900379; Интернет заказ: MI-18900379";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №6;8;08.12.2020;21:03:17;ДокОтгрВх;9fadc1ff-a252-4acc-b112-33a622589313;;;;0;0;0;0
08.12.2020;10304730-30;5 315,04;Выполнение завершено успешно;;"Интернет заказ: AM-18898951; Интернет заказ: AM-18898951";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_8ba185d3-21fd-4486-bb37-81a9b468a4ec.xml;08.12.2020;10304730-30;5 315,04;779,89;;Аптека №7;9;08.12.2020;21:01:54;ДокОтгрВх;af74a134-b8f4-4ee0-8aca-ba24f967b92b;08.12.2020 21:01;09.12.2020 8:24;09.12.2020 12:54;0;0;0;0
08.12.2020;10304730-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-18898951; Интернет заказ: AM-18898951";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_6a580b0c-82d5-4566-a68f-ea64c3d4814b.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;21:01:54;ДокОтгрВх;af74a134-b8f4-4ee0-8aca-ba24f967b92b;;;;0;0;0;0
08.12.2020;10304730-30;5 713,71;Выполнение завершено успешно;;"Интернет заказ: AM-18898951; Интернет заказ: AM-18898951";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_12a86c12-fb82-4035-be7f-b0a01ccdcf62.xml;08.12.2020;10304730-30;5 713,71;779,89;;Аптека №7;9;08.12.2020;21:01:54;ДокОтгрВх;af74a134-b8f4-4ee0-8aca-ba24f967b92b;;;;0;0;0;0
08.12.2020;10304730-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-18898951; Интернет заказ: AM-18898951";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_05228694-999f-4dad-b7f4-9194488916af.xml;;;0;0;;Аптека №7;9;08.12.2020;21:01:54;ДокОтгрВх;af74a134-b8f4-4ee0-8aca-ba24f967b92b;;;;0;0;0;0
08.12.2020;10304730-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-18898951; Интернет заказ: AM-18898951";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;21:01:54;ДокОтгрВх;af74a134-b8f4-4ee0-8aca-ba24f967b92b;;;;0;0;0;0
08.12.2020;10304455-30;635,77;Выполнение завершено успешно;;"Интернет заказ: AD-18869439; Интернет заказ: AD-18869439";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_98051141-900a-460b-b75c-50de71390293.xml;08.12.2020;10304455-30;635,77;63,96;;Аптека №6;8;08.12.2020;20:58:39;ДокОтгрВх;e1e67baa-0a58-41af-a7eb-1ff47fe179c2;08.12.2020 20:58;09.12.2020 8:24;09.12.2020 12:54;0;0;0;0
08.12.2020;10304455-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18869439; Интернет заказ: AD-18869439";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_bbbe9a2e-1de9-41fc-b649-babdb74fa709.xml;08.12.2020;;0;0;;Аптека №6;8;08.12.2020;20:58:39;ДокОтгрВх;e1e67baa-0a58-41af-a7eb-1ff47fe179c2;;;;0;0;0;0
08.12.2020;10304455-30;635,77;Выполнение завершено успешно;;"Интернет заказ: AD-18869439; Интернет заказ: AD-18869439";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_f6bdc247-980f-4676-a7a5-a26526145bc0.xml;08.12.2020;10304455-30;635,77;63,96;;Аптека №6;8;08.12.2020;20:58:39;ДокОтгрВх;e1e67baa-0a58-41af-a7eb-1ff47fe179c2;;;;0;0;0;0
08.12.2020;10304455-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18869439; Интернет заказ: AD-18869439";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_ce4b2905-1489-449e-8ff3-b3a4a4949776.xml;;;0;0;;Аптека №6;8;08.12.2020;20:58:39;ДокОтгрВх;e1e67baa-0a58-41af-a7eb-1ff47fe179c2;;;;0;0;0;0
08.12.2020;484177Р0;2 597,34;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE99c347b8a04a11e3b8b0005056917125_20201208_84178A51-3A95-4BB9-B44E-62DC8E38E202.xml;08.12.2020;484177Р0;2 597,34;339,71;;Аптечный пункт №3;16;08.12.2020;20:51:12;ДокОтгрВх;e3a04d1c-63d8-4ca9-a088-7a3ca794254a;08.12.2020 20:51;09.12.2020 8:25;09.12.2020 13:22;0;0;0;0
08.12.2020;484177Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT___20201208_84178A51-3A95-4BB9-B44E-62DC8E38E202.xml;;;0;0;;Аптечный пункт №3;16;08.12.2020;20:51:12;ДокОтгрВх;e3a04d1c-63d8-4ca9-a088-7a3ca794254a;;;;0;0;0;0
08.12.2020;484177Р0;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;;SUPPLEMENT___20201208_84178A51-3A95-4BB9-B44E-62DC8E38E202.pdf;;;0;0;;Аптечный пункт №3;16;08.12.2020;20:51:12;ДокОтгрВх;e3a04d1c-63d8-4ca9-a088-7a3ca794254a;;;;0;0;0;0
08.12.2020;484177Р4;678,61;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE99c347b8a04a11e3b8b0005056917125_20201208_80F2252F-5096-49BE-8509-45D7AC614947.xml;08.12.2020;484177Р4;678,61;0;;Аптечный пункт №3;16;08.12.2020;20:51:12;ДокОтгрВх;2e98ca61-30fc-4768-b00b-022728427003;08.12.2020 20:51;09.12.2020 8:24;09.12.2020 13:22;0;0;0;0
08.12.2020;484177Р4;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT___20201208_80F2252F-5096-49BE-8509-45D7AC614947.xml;;;0;0;;Аптечный пункт №3;16;08.12.2020;20:51:12;ДокОтгрВх;2e98ca61-30fc-4768-b00b-022728427003;;;;0;0;0;0
08.12.2020;484177Р4;0;Выполнение завершено успешно;;;"ГК ""Надежда-ФАРМ"", ООО";7728658430 / 575143001;ООО Рога и Копыта;4025419873 / 402501001;;SUPPLEMENT___20201208_80F2252F-5096-49BE-8509-45D7AC614947.pdf;;;0;0;;Аптечный пункт №3;16;08.12.2020;20:51:12;ДокОтгрВх;2e98ca61-30fc-4768-b00b-022728427003;;;;0;0;0;0
08.12.2020;10303906-30;20 705,99;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_9cfa739c-ff8d-41fc-8f1b-1d1449bacc65.xml;08.12.2020;10303906-30;20 705,99;2 500,28;;Аптека №1;3;08.12.2020;20:37:11;ДокОтгрВх;e49bf171-d08b-4770-b473-12e65b8eac90;08.12.2020 20:37;09.12.2020 8:24;09.12.2020 12:54;0;0;0;0
08.12.2020;10303906-30;0;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_97434c5a-e37d-4a1a-ab6b-9e815aa753ed.xml;08.12.2020;;0;0;;Аптека №1;3;08.12.2020;20:37:11;ДокОтгрВх;e49bf171-d08b-4770-b473-12e65b8eac90;;;;0;0;0;0
08.12.2020;10303906-30;20 705,99;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_03071346-7b14-4551-a261-85797beaefd9.xml;08.12.2020;10303906-30;20 705,99;2 500,28;;Аптека №1;3;08.12.2020;20:37:11;ДокОтгрВх;e49bf171-d08b-4770-b473-12e65b8eac90;;;;0;0;0;0
08.12.2020;10303906-30;0;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_c62c5ca0-f9f7-4b84-a15e-337afffc1c93.xml;;;0;0;;Аптека №1;3;08.12.2020;20:37:11;ДокОтгрВх;e49bf171-d08b-4770-b473-12e65b8eac90;;;;0;0;0;0
08.12.2020;10303827-30;450,85;Выполнение завершено успешно;;"Интернет заказ: MA-18901779; Интернет заказ: MA-18901779";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_18d9a219-c6d5-4cde-b836-eb5c9ac3518f.xml;08.12.2020;10303827-30;450,85;40,99;;Аптека №7;9;08.12.2020;20:35:49;ДокОтгрВх;81c6001d-975b-40d4-aa7c-e4f241dd4583;08.12.2020 20:35;09.12.2020 8:24;09.12.2020 12:53;0;0;0;0
08.12.2020;10303827-30;450,85;Выполнение завершено успешно;;"Интернет заказ: MA-18901779; Интернет заказ: MA-18901779";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_2851cd32-8670-499d-8507-e423559171bc.xml;08.12.2020;10303827-30;450,85;40,99;;Аптека №7;9;08.12.2020;20:35:49;ДокОтгрВх;81c6001d-975b-40d4-aa7c-e4f241dd4583;;;;0;0;0;0
08.12.2020;10303827-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18901779; Интернет заказ: MA-18901779";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_e5eaf92c-1d00-4bca-9a27-b408da44fd88.xml;;;0;0;;Аптека №7;9;08.12.2020;20:35:49;ДокОтгрВх;81c6001d-975b-40d4-aa7c-e4f241dd4583;;;;0;0;0;0
08.12.2020;10303562-30;31 762,23;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_d8ca24d4-8218-437e-8f7f-55ac7f017b3c.xml;08.12.2020;10303562-30;31 762,23;3 311,68;;Аптека №2;6;08.12.2020;20:34:36;ДокОтгрВх;9d40fbf0-1f44-4ee9-a0bc-7395bb0fab8f;08.12.2020 20:34;09.12.2020 8:24;09.12.2020 12:53;0;0;0;0
08.12.2020;10303562-30;0;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_b371fb1f-f500-4772-ad43-123b8b656f17.xml;08.12.2020;;0;0;;Аптека №2;6;08.12.2020;20:34:36;ДокОтгрВх;9d40fbf0-1f44-4ee9-a0bc-7395bb0fab8f;;;;0;0;0;0
08.12.2020;10303562-30;31 762,23;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_8dbf137c-fd01-46a8-964f-f29635b82ff4.xml;08.12.2020;10303562-30;31 762,23;3 311,68;;Аптека №2;6;08.12.2020;20:34:36;ДокОтгрВх;9d40fbf0-1f44-4ee9-a0bc-7395bb0fab8f;;;;0;0;0;0
08.12.2020;10303562-30;0;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_1a4faeb5-7ed4-4631-8d93-728464adaf4b.xml;;;0;0;;Аптека №2;6;08.12.2020;20:34:36;ДокОтгрВх;9d40fbf0-1f44-4ee9-a0bc-7395bb0fab8f;;;;0;0;0;0
08.12.2020;10303181-30;8 052,04;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_46048d64-243c-4411-b965-26ce921b45fd.xml;08.12.2020;10303181-30;8 052,04;789,92;;Аптека №7;9;08.12.2020;20:16:52;ДокОтгрВх;648ad5b2-88fd-4a8f-b432-d6bbd93d8b95;08.12.2020 20:16;09.12.2020 8:24;09.12.2020 12:53;0;0;0;0
08.12.2020;10303181-30;0;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_f1a44be3-e724-42e9-b7d0-05a3e2d2c434.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;20:16:52;ДокОтгрВх;648ad5b2-88fd-4a8f-b432-d6bbd93d8b95;;;;0;0;0;0
08.12.2020;10303181-30;8 052,04;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_3a362d1b-be2f-44ad-9128-bd5508c826ea.xml;08.12.2020;10303181-30;8 052,04;789,92;;Аптека №7;9;08.12.2020;20:16:52;ДокОтгрВх;648ad5b2-88fd-4a8f-b432-d6bbd93d8b95;;;;0;0;0;0
